gene_id,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
AlixG035301,10224.XP_006820456.1,1.4e-254,760.0,"COG5059@1|root,KOG0245@2759|Eukaryota,38BIX@33154|Opisthokonta,3B9WY@33208|Metazoa,3CT78@33213|Bilateria",33208|Metazoa,Z,anterograde neuronal dense core vesicle transport,unc-104,"GO:0000003,GO:0000902,GO:0000904,GO:0001558,GO:0002119,GO:0002164,GO:0002791,GO:0002793,GO:0003008,GO:0003674,GO:0003774,GO:0003777,GO:0003824,GO:0005488,GO:0005515,GO:0005543,GO:0005546,GO:0005575,GO:0005622,GO:0005623,GO:0005856,GO:0005871,GO:0005875,GO:0006810,GO:0006887,GO:0006928,GO:0006935,GO:0006937,GO:0006942,GO:0006996,GO:0007017,GO:0007018,GO:0007154,GO:0007267,GO:0007268,GO:0007270,GO:0007271,GO:0007275,GO:0007399,GO:0007409,GO:0007411,GO:0007528,GO:0007588,GO:0007610,GO:0007626,GO:0007631,GO:0008017,GO:0008088,GO:0008089,GO:0008092,GO:0008104,GO:0008150,GO:0008289,GO:0008345,GO:0008361,GO:0008574,GO:0008582,GO:0009605,GO:0009653,GO:0009791,GO:0009987,GO:0010646,GO:0010647,GO:0010769,GO:0010817,GO:0010939,GO:0010940,GO:0010941,GO:0010942,GO:0010970,GO:0010975,GO:0015630,GO:0015631,GO:0016043,GO:0016050,GO:0016188,GO:0016192,GO:0016322,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0018996,GO:0021700,GO:0022008,GO:0022603,GO:0022604,GO:0022607,GO:0023051,GO:0023052,GO:0023056,GO:0030030,GO:0030031,GO:0030154,GO:0030182,GO:0030421,GO:0030424,GO:0030425,GO:0030516,GO:0030537,GO:0030705,GO:0031175,GO:0031344,GO:0032024,GO:0032386,GO:0032387,GO:0032388,GO:0032501,GO:0032502,GO:0032535,GO:0032879,GO:0032880,GO:0032886,GO:0032940,GO:0032989,GO:0032990,GO:0032991,GO:0033036,GO:0033157,GO:0034613,GO:0035091,GO:0036477,GO:0040008,GO:0040009,GO:0040010,GO:0040011,GO:0040012,GO:0040014,GO:0040018,GO:0042221,GO:0042303,GO:0042330,GO:0042551,GO:0042623,GO:0042995,GO:0043005,GO:0043025,GO:0043051,GO:0043113,GO:0043167,GO:0043168,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044057,GO:0044085,GO:0044087,GO:0044089,GO:0044297,GO:0044422,GO:0044424,GO:0044430,GO:0044446,GO:0044456,GO:0044463,GO:0044464,GO:0045055,GO:0045202,GO:0045595,GO:0045664,GO:0045886,GO:0045887,GO:0045926,GO:0045927,GO:0046847,GO:0046883,GO:0046887,GO:0046903,GO:0046907,GO:0047496,GO:0048156,GO:0048468,GO:0048469,GO:0048489,GO:0048490,GO:0048518,GO:0048519,GO:0048520,GO:0048522,GO:0048523,GO:0048638,GO:0048639,GO:0048640,GO:0048666,GO:0048667,GO:0048699,GO:0048731,GO:0048812,GO:0048814,GO:0048856,GO:0048858,GO:0048869,GO:0050708,GO:0050714,GO:0050767,GO:0050770,GO:0050773,GO:0050789,GO:0050793,GO:0050794,GO:0050795,GO:0050796,GO:0050803,GO:0050807,GO:0050808,GO:0050896,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051051,GO:0051093,GO:0051094,GO:0051128,GO:0051129,GO:0051130,GO:0051179,GO:0051222,GO:0051223,GO:0051234,GO:0051239,GO:0051240,GO:0051241,GO:0051270,GO:0051272,GO:0051640,GO:0051641,GO:0051648,GO:0051649,GO:0051650,GO:0051656,GO:0051668,GO:0051960,GO:0051961,GO:0051962,GO:0051963,GO:0051964,GO:0051965,GO:0060259,GO:0060284,GO:0060341,GO:0060632,GO:0061387,GO:0061564,GO:0065007,GO:0065008,GO:0070201,GO:0070273,GO:0070727,GO:0071695,GO:0071840,GO:0072384,GO:0072657,GO:0090066,GO:0090087,GO:0090257,GO:0090276,GO:0090277,GO:0090316,GO:0097447,GO:0097458,GO:0097479,GO:0097480,GO:0097485,GO:0098793,GO:0098916,GO:0098930,GO:0099003,GO:0099111,GO:0099174,GO:0099514,GO:0099517,GO:0099518,GO:0099536,GO:0099537,GO:0120025,GO:0120031,GO:0120035,GO:0120036,GO:0120038,GO:0120039,GO:1901608,GO:1901610,GO:1901951,GO:1901953,GO:1901981,GO:1902473,GO:1902513,GO:1902936,GO:1903530,GO:1903532,GO:1903649,GO:1903650,GO:1903651,GO:1903746,GO:1903827,GO:1903829,GO:1903998,GO:1904000,GO:1904396,GO:1904397,GO:1904398,GO:1904809,GO:1904810,GO:1904811,GO:1904951,GO:1905606,GO:1905608,GO:1905809,GO:1990939,GO:2000026,GO:2000253",-,ko:K10392,-,-,-,-,"ko00000,ko04812",-,-,-,"DUF3694,FHA,KIF1B,Kinesin,Kinesin_assoc,PH"
AlixG035314,SPU_006816,8.99e-32,123.0,"KOG2895@1|root,KOG2895@2759|Eukaryota,38GNR@33154|Opisthokonta,3BQ9E@33208|Metazoa,3D7WH@33213|Bilateria",33208|Metazoa,S,Protein of unknown function (DUF2838),-,-,-,-,-,-,-,-,-,-,-,-,DUF2838
AlixG035317,SPU_006817,1.93e-30,112.0,"COG3119@1|root,KOG3867@2759|Eukaryota,38DVH@33154|Opisthokonta,3BAP3@33208|Metazoa,3CRD5@33213|Bilateria",33208|Metazoa,P,Arylsulfatase,ARSB,"GO:0000323,GO:0001667,GO:0001775,GO:0002252,GO:0002263,GO:0002274,GO:0002275,GO:0002283,GO:0002366,GO:0002376,GO:0002443,GO:0002444,GO:0002446,GO:0003674,GO:0003824,GO:0003943,GO:0004065,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005764,GO:0005766,GO:0005773,GO:0005775,GO:0005783,GO:0005788,GO:0005791,GO:0005794,GO:0006022,GO:0006026,GO:0006027,GO:0006029,GO:0006082,GO:0006790,GO:0006807,GO:0006810,GO:0006887,GO:0006914,GO:0006928,GO:0006955,GO:0006996,GO:0007033,GO:0007034,GO:0007040,GO:0007041,GO:0007275,GO:0007399,GO:0007417,GO:0007584,GO:0008150,GO:0008152,GO:0008484,GO:0009056,GO:0009057,GO:0009100,GO:0009268,GO:0009605,GO:0009628,GO:0009986,GO:0009987,GO:0009991,GO:0010033,GO:0010631,GO:0010632,GO:0010720,GO:0010975,GO:0010976,GO:0012505,GO:0016043,GO:0016192,GO:0016477,GO:0016787,GO:0016788,GO:0019538,GO:0022008,GO:0030141,GO:0030154,GO:0030203,GO:0030204,GO:0030207,GO:0030334,GO:0031344,GO:0031346,GO:0031410,GO:0031667,GO:0031974,GO:0031982,GO:0031983,GO:0032501,GO:0032502,GO:0032879,GO:0032940,GO:0034774,GO:0035578,GO:0036230,GO:0040011,GO:0040012,GO:0042119,GO:0042221,GO:0042582,GO:0043170,GO:0043202,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043299,GO:0043312,GO:0043436,GO:0043627,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044273,GO:0044281,GO:0044422,GO:0044424,GO:0044432,GO:0044433,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0045055,GO:0045321,GO:0045595,GO:0045597,GO:0045664,GO:0045666,GO:0046903,GO:0048518,GO:0048522,GO:0048699,GO:0048731,GO:0048856,GO:0048869,GO:0048870,GO:0050654,GO:0050767,GO:0050769,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051094,GO:0051128,GO:0051130,GO:0051179,GO:0051234,GO:0051239,GO:0051240,GO:0051270,GO:0051597,GO:0051674,GO:0051960,GO:0051962,GO:0060205,GO:0060284,GO:0060322,GO:0061580,GO:0061582,GO:0061919,GO:0065007,GO:0070013,GO:0071704,GO:0071840,GO:0080171,GO:0090130,GO:0090132,GO:0097065,GO:0097708,GO:0099503,GO:0101002,GO:0120035,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575,GO:1903510,GO:1904813,GO:2000026,GO:2000145","2.7.11.17,3.1.6.12","ko:K01135,ko:K04515,ko:K12375","ko00531,ko01100,ko04012,ko04020,ko04024,ko04066,ko04114,ko04142,ko04217,ko04261,ko04310,ko04360,ko04713,ko04720,ko04722,ko04725,ko04728,ko04740,ko04745,ko04750,ko04911,ko04912,ko04916,ko04921,ko04922,ko04925,ko04934,ko04971,ko05031,ko05152,ko05200,ko05205,ko05214,map00531,map01100,map04012,map04020,map04024,map04066,map04114,map04142,map04217,map04261,map04310,map04360,map04713,map04720,map04722,map04725,map04728,map04740,map04745,map04750,map04911,map04912,map04916,map04921,map04922,map04925,map04934,map04971,map05031,map05152,map05200,map05205,map05214","M00076,M00077",R07823,-,"ko00000,ko00001,ko00002,ko01000,ko01001",-,-,-,Sulfatase
AlixG035319,SPU_004936,8.13e-85,275.0,"COG3119@1|root,KOG3867@2759|Eukaryota,38DVH@33154|Opisthokonta,3BAP3@33208|Metazoa,3CRD5@33213|Bilateria",33208|Metazoa,P,Arylsulfatase,ARSB,"GO:0000323,GO:0001667,GO:0001775,GO:0002252,GO:0002263,GO:0002274,GO:0002275,GO:0002283,GO:0002366,GO:0002376,GO:0002443,GO:0002444,GO:0002446,GO:0003674,GO:0003824,GO:0003943,GO:0004065,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005764,GO:0005766,GO:0005773,GO:0005775,GO:0005783,GO:0005788,GO:0005791,GO:0005794,GO:0006022,GO:0006026,GO:0006027,GO:0006029,GO:0006082,GO:0006790,GO:0006807,GO:0006810,GO:0006887,GO:0006914,GO:0006928,GO:0006955,GO:0006996,GO:0007033,GO:0007034,GO:0007040,GO:0007041,GO:0007275,GO:0007399,GO:0007417,GO:0007584,GO:0008150,GO:0008152,GO:0008484,GO:0009056,GO:0009057,GO:0009100,GO:0009268,GO:0009605,GO:0009628,GO:0009986,GO:0009987,GO:0009991,GO:0010033,GO:0010631,GO:0010632,GO:0010720,GO:0010975,GO:0010976,GO:0012505,GO:0016043,GO:0016192,GO:0016477,GO:0016787,GO:0016788,GO:0019538,GO:0022008,GO:0030141,GO:0030154,GO:0030203,GO:0030204,GO:0030207,GO:0030334,GO:0031344,GO:0031346,GO:0031410,GO:0031667,GO:0031974,GO:0031982,GO:0031983,GO:0032501,GO:0032502,GO:0032879,GO:0032940,GO:0034774,GO:0035578,GO:0036230,GO:0040011,GO:0040012,GO:0042119,GO:0042221,GO:0042582,GO:0043170,GO:0043202,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043299,GO:0043312,GO:0043436,GO:0043627,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044273,GO:0044281,GO:0044422,GO:0044424,GO:0044432,GO:0044433,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0045055,GO:0045321,GO:0045595,GO:0045597,GO:0045664,GO:0045666,GO:0046903,GO:0048518,GO:0048522,GO:0048699,GO:0048731,GO:0048856,GO:0048869,GO:0048870,GO:0050654,GO:0050767,GO:0050769,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051094,GO:0051128,GO:0051130,GO:0051179,GO:0051234,GO:0051239,GO:0051240,GO:0051270,GO:0051597,GO:0051674,GO:0051960,GO:0051962,GO:0060205,GO:0060284,GO:0060322,GO:0061580,GO:0061582,GO:0061919,GO:0065007,GO:0070013,GO:0071704,GO:0071840,GO:0080171,GO:0090130,GO:0090132,GO:0097065,GO:0097708,GO:0099503,GO:0101002,GO:0120035,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575,GO:1903510,GO:1904813,GO:2000026,GO:2000145","2.7.11.17,3.1.6.12","ko:K01135,ko:K04515,ko:K12375","ko00531,ko01100,ko04012,ko04020,ko04024,ko04066,ko04114,ko04142,ko04217,ko04261,ko04310,ko04360,ko04713,ko04720,ko04722,ko04725,ko04728,ko04740,ko04745,ko04750,ko04911,ko04912,ko04916,ko04921,ko04922,ko04925,ko04934,ko04971,ko05031,ko05152,ko05200,ko05205,ko05214,map00531,map01100,map04012,map04020,map04024,map04066,map04114,map04142,map04217,map04261,map04310,map04360,map04713,map04720,map04722,map04725,map04728,map04740,map04745,map04750,map04911,map04912,map04916,map04921,map04922,map04925,map04934,map04971,map05031,map05152,map05200,map05205,map05214","M00076,M00077",R07823,-,"ko00000,ko00001,ko00002,ko01000,ko01001",-,-,-,Sulfatase
AlixG035321,SPU_004938,3.93e-158,449.0,"COG0330@1|root,KOG3090@2759|Eukaryota,38CCG@33154|Opisthokonta,3B9IP@33208|Metazoa,3CRDP@33213|Bilateria",33208|Metazoa,O,thelarche,PHB2,"GO:0000003,GO:0000060,GO:0000819,GO:0001101,GO:0001666,GO:0001763,GO:0001932,GO:0001934,GO:0002009,GO:0002082,GO:0003006,GO:0003008,GO:0003674,GO:0005102,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0005743,GO:0006140,GO:0006355,GO:0006606,GO:0006810,GO:0006811,GO:0006812,GO:0006816,GO:0006851,GO:0006886,GO:0006913,GO:0006950,GO:0006979,GO:0006996,GO:0007005,GO:0007049,GO:0007059,GO:0007062,GO:0007088,GO:0007096,GO:0007275,GO:0007276,GO:0007281,GO:0007283,GO:0007292,GO:0007346,GO:0007548,GO:0007588,GO:0008022,GO:0008104,GO:0008134,GO:0008150,GO:0008285,GO:0008406,GO:0009611,GO:0009628,GO:0009653,GO:0009790,GO:0009792,GO:0009887,GO:0009888,GO:0009889,GO:0009890,GO:0009892,GO:0009893,GO:0009966,GO:0009967,GO:0009968,GO:0009986,GO:0009987,GO:0010033,GO:0010468,GO:0010556,GO:0010558,GO:0010562,GO:0010564,GO:0010604,GO:0010605,GO:0010629,GO:0010638,GO:0010646,GO:0010647,GO:0010648,GO:0010941,GO:0015031,GO:0015833,GO:0016020,GO:0016043,GO:0016363,GO:0017038,GO:0019219,GO:0019220,GO:0019222,GO:0019866,GO:0019867,GO:0019953,GO:0022402,GO:0022412,GO:0022414,GO:0022603,GO:0022612,GO:0023051,GO:0023056,GO:0023057,GO:0030001,GO:0030154,GO:0030331,GO:0030421,GO:0030879,GO:0031090,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031399,GO:0031401,GO:0031536,GO:0031647,GO:0031966,GO:0031967,GO:0031968,GO:0031974,GO:0031975,GO:0031981,GO:0032268,GO:0032270,GO:0032501,GO:0032502,GO:0032504,GO:0032526,GO:0032989,GO:0032990,GO:0032991,GO:0033036,GO:0033043,GO:0033143,GO:0033144,GO:0033146,GO:0033147,GO:0033218,GO:0033365,GO:0033554,GO:0033599,GO:0033600,GO:0033993,GO:0034220,GO:0034399,GO:0034504,GO:0034613,GO:0035239,GO:0035257,GO:0035258,GO:0035295,GO:0035632,GO:0036293,GO:0036294,GO:0040008,GO:0040014,GO:0040018,GO:0042127,GO:0042221,GO:0042325,GO:0042327,GO:0042695,GO:0042886,GO:0042981,GO:0043051,GO:0043066,GO:0043067,GO:0043069,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043408,GO:0043410,GO:0043433,GO:0043467,GO:0044092,GO:0044093,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0044703,GO:0045136,GO:0045137,GO:0045184,GO:0045787,GO:0045840,GO:0045892,GO:0045927,GO:0045931,GO:0045934,GO:0045937,GO:0046543,GO:0046907,GO:0047485,GO:0048232,GO:0048468,GO:0048477,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048585,GO:0048608,GO:0048609,GO:0048638,GO:0048639,GO:0048729,GO:0048731,GO:0048732,GO:0048754,GO:0048856,GO:0048869,GO:0050678,GO:0050680,GO:0050789,GO:0050793,GO:0050794,GO:0050795,GO:0050821,GO:0050896,GO:0051090,GO:0051091,GO:0051093,GO:0051094,GO:0051128,GO:0051130,GO:0051169,GO:0051170,GO:0051171,GO:0051172,GO:0051173,GO:0051174,GO:0051179,GO:0051234,GO:0051239,GO:0051240,GO:0051241,GO:0051246,GO:0051247,GO:0051252,GO:0051253,GO:0051276,GO:0051427,GO:0051641,GO:0051649,GO:0051704,GO:0051716,GO:0051726,GO:0051783,GO:0051785,GO:0055085,GO:0060255,GO:0060259,GO:0060429,GO:0060443,GO:0060444,GO:0060548,GO:0060562,GO:0060603,GO:0060688,GO:0060744,GO:0060749,GO:0060762,GO:0061138,GO:0061180,GO:0061377,GO:0061458,GO:0062012,GO:0065007,GO:0065008,GO:0065009,GO:0070013,GO:0070372,GO:0070374,GO:0070482,GO:0070584,GO:0070588,GO:0070727,GO:0070838,GO:0070887,GO:0071229,GO:0071300,GO:0071310,GO:0071396,GO:0071453,GO:0071456,GO:0071702,GO:0071705,GO:0071840,GO:0071944,GO:0072511,GO:0072594,GO:0080090,GO:0090068,GO:0098588,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0098798,GO:0098800,GO:0098805,GO:0098813,GO:1900542,GO:1901700,GO:1901701,GO:1901987,GO:1901989,GO:1901990,GO:1901992,GO:1902531,GO:1902533,GO:1902679,GO:1902806,GO:1902808,GO:1903506,GO:1903507,GO:1903578,GO:1903998,GO:1905330,GO:2000026,GO:2000027,GO:2000112,GO:2000113,GO:2001141",-,ko:K17081,-,-,-,-,"ko00000,ko03029,ko04147",-,-,-,Band_7
AlixG035338,SPU_028295,5.87e-230,680.0,"KOG4193@1|root,KOG4193@2759|Eukaryota",2759|Eukaryota,S,G-protein coupled receptor activity,-,-,-,ko:K04599,-,-,-,-,"ko00000,ko04030",-,-,-,"7tm_2,Calx-beta,GPS,IgGFc_binding,Pentaxin"
AlixG035338-T2,SPU_028295,5.87e-230,680.0,"KOG4193@1|root,KOG4193@2759|Eukaryota",2759|Eukaryota,S,G-protein coupled receptor activity,-,-,-,ko:K04599,-,-,-,-,"ko00000,ko04030",-,-,-,"7tm_2,Calx-beta,GPS,IgGFc_binding,Pentaxin"
AlixG035341,SPU_021929,6.66e-167,491.0,"2F1DP@1|root,2T2EF@2759|Eukaryota,3AU94@33154|Opisthokonta,3C4U5@33208|Metazoa,3DJRG@33213|Bilateria",33208|Metazoa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AlixG046963,10224.XP_002738447.1,1.52e-144,425.0,"COG3325@1|root,KOG2806@2759|Eukaryota,39IB8@33154|Opisthokonta,3BEXH@33208|Metazoa,3CVEN@33213|Bilateria",33208|Metazoa,G,chitinase activity,CTBS,"GO:0000323,GO:0003674,GO:0003824,GO:0004553,GO:0004568,GO:0005488,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005773,GO:0005975,GO:0006022,GO:0006026,GO:0006030,GO:0006032,GO:0006040,GO:0006807,GO:0008061,GO:0008144,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009311,GO:0009313,GO:0009987,GO:0016052,GO:0016787,GO:0016798,GO:0017144,GO:0042737,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044248,GO:0044424,GO:0044444,GO:0044464,GO:0046348,GO:0071704,GO:0097367,GO:1901071,GO:1901072,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575",-,ko:K12310,-,-,-,-,"ko00000,ko01000",-,-,-,Glyco_hydro_18
AlixG047129,SPU_017690,3.62e-56,195.0,"KOG2101@1|root,KOG2101@2759|Eukaryota,38C6X@33154|Opisthokonta,3BGUG@33208|Metazoa,3CT1G@33213|Bilateria",33208|Metazoa,U,negative regulation of pathway-restricted SMAD protein phosphorylation,SNX25,"GO:0001932,GO:0001933,GO:0003674,GO:0005102,GO:0005126,GO:0005160,GO:0005488,GO:0005515,GO:0005543,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0007275,GO:0007568,GO:0008150,GO:0008152,GO:0008289,GO:0008340,GO:0009056,GO:0009057,GO:0009892,GO:0009966,GO:0009968,GO:0009987,GO:0010259,GO:0010563,GO:0010605,GO:0010646,GO:0010648,GO:0012505,GO:0016020,GO:0017015,GO:0019220,GO:0019222,GO:0023051,GO:0023057,GO:0030512,GO:0031323,GO:0031324,GO:0031399,GO:0031400,GO:0031410,GO:0031982,GO:0032268,GO:0032269,GO:0032501,GO:0032502,GO:0032801,GO:0034713,GO:0042325,GO:0042326,GO:0043112,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044248,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0045936,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0048856,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051174,GO:0051246,GO:0051248,GO:0060255,GO:0060393,GO:0060394,GO:0065007,GO:0071704,GO:0080090,GO:0090092,GO:0090101,GO:0090287,GO:0090288,GO:0097708,GO:1901575,GO:1903844,GO:1903845",-,ko:K17887,-,-,-,-,"ko00000,ko03029",-,-,-,"Nexin_C,PX,PXA,RGS"
AlixG046019,SPU_028548,1.71e-117,361.0,"KOG3071@1|root,KOG3072@2759|Eukaryota,38H3H@33154|Opisthokonta,3BGKB@33208|Metazoa,3D0ZP@33213|Bilateria",33208|Metazoa,I,"Catalyzes the first and rate-limiting reaction of the four that constitute the long-chain fatty acids elongation cycle. This endoplasmic reticulum-bound enzymatic process, allows the addition of 2 carbons to the chain of long- and very long-chain fatty acids VLCFAs per cycle. Condensing enzyme that elongates fatty acids with 12, 14 and 16 carbons with higher activity toward C16 0 acyl-CoAs. Catalyzes the synthesis of unsaturated C16 long chain fatty acids and, to a lesser extent, C18 0 and those with low desaturation degree. May participate to the production of saturated and monounsaturated VLCFAs of different chain lengths that are involved in multiple biological processes as precursors of membrane lipids and lipid mediators",ELOVL6,"GO:0000038,GO:0001676,GO:0003674,GO:0003824,GO:0004312,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006082,GO:0006139,GO:0006163,GO:0006164,GO:0006629,GO:0006631,GO:0006633,GO:0006637,GO:0006643,GO:0006665,GO:0006725,GO:0006732,GO:0006753,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009108,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009889,GO:0009922,GO:0009987,GO:0012505,GO:0016020,GO:0016021,GO:0016053,GO:0016740,GO:0016746,GO:0016747,GO:0018130,GO:0019216,GO:0019218,GO:0019222,GO:0019367,GO:0019368,GO:0019438,GO:0019637,GO:0019693,GO:0019752,GO:0030148,GO:0030176,GO:0030497,GO:0031224,GO:0031227,GO:0031984,GO:0032787,GO:0033865,GO:0033866,GO:0033875,GO:0034030,GO:0034032,GO:0034033,GO:0034625,GO:0034626,GO:0034641,GO:0034654,GO:0035336,GO:0035337,GO:0035338,GO:0035383,GO:0035384,GO:0042175,GO:0042759,GO:0042761,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0045540,GO:0046390,GO:0046394,GO:0046467,GO:0046483,GO:0046890,GO:0046949,GO:0050789,GO:0050810,GO:0051186,GO:0051188,GO:0055086,GO:0062012,GO:0065007,GO:0071616,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0080090,GO:0090181,GO:0090407,GO:0098827,GO:0106118,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901568,GO:1901570,GO:1901576,GO:1902930",2.3.1.199,ko:K10203,"ko00062,ko01040,ko01110,ko01212,map00062,map01040,map01110,map01212",M00415,"R07758,R07762,R09419,R10825","RC00004,RC00039,RC02728,RC02888,RC02997","ko00000,ko00001,ko00002,ko01000,ko01004",-,-,-,ELO
AlixG046024,SPU_010484,2.62e-11,67.4,"29P9X@1|root,2RWMF@2759|Eukaryota,38VUN@33154|Opisthokonta,3C635@33208|Metazoa,3DB5J@33213|Bilateria",7668.SPU_010484-tr|-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AlixG046032,SPU_018322,4.04e-14,72.4,"COG0204@1|root,KOG2848@2759|Eukaryota,38GE5@33154|Opisthokonta,3BC07@33208|Metazoa,3CWDI@33213|Bilateria",33208|Metazoa,I,1-acylglycerol-3-phosphate O-acyltransferase activity,AGPAT2,"GO:0001775,GO:0001817,GO:0001819,GO:0001959,GO:0001961,GO:0002252,GO:0002263,GO:0002274,GO:0002275,GO:0002283,GO:0002366,GO:0002376,GO:0002443,GO:0002444,GO:0002446,GO:0003674,GO:0003824,GO:0003841,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0005886,GO:0006629,GO:0006644,GO:0006650,GO:0006654,GO:0006793,GO:0006796,GO:0006810,GO:0006887,GO:0006955,GO:0008150,GO:0008152,GO:0008374,GO:0008610,GO:0008654,GO:0009058,GO:0009893,GO:0009966,GO:0009967,GO:0009987,GO:0010646,GO:0010647,GO:0012505,GO:0012506,GO:0016020,GO:0016192,GO:0016411,GO:0016740,GO:0016746,GO:0016747,GO:0019222,GO:0019637,GO:0023051,GO:0023056,GO:0030141,GO:0030659,GO:0030667,GO:0031090,GO:0031323,GO:0031325,GO:0031410,GO:0031982,GO:0031984,GO:0032940,GO:0035579,GO:0036230,GO:0042119,GO:0042171,GO:0042175,GO:0042581,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043299,GO:0043312,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0045017,GO:0045055,GO:0045321,GO:0046473,GO:0046474,GO:0046486,GO:0046903,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050789,GO:0050794,GO:0050896,GO:0051179,GO:0051234,GO:0051239,GO:0051240,GO:0060759,GO:0060760,GO:0065007,GO:0071617,GO:0071704,GO:0071944,GO:0090407,GO:0097708,GO:0098588,GO:0098805,GO:0098827,GO:0099503,GO:1901576",2.3.1.51,"ko:K03989,ko:K13509","ko00561,ko00564,ko01100,ko01110,ko04072,ko04610,ko04975,ko05133,ko05150,ko05322,map00561,map00564,map01100,map01110,map04072,map04610,map04975,map05133,map05150,map05322",M00089,"R02241,R09381","RC00004,RC00037,RC00039","ko00000,ko00001,ko00002,ko01000,ko01004,ko04147",-,-,-,Acyltransferase
AlixG047123,SPU_015500,4.53e-68,218.0,"KOG4585@1|root,KOG4585@2759|Eukaryota,3A47U@33154|Opisthokonta,3BQSS@33208|Metazoa,3D76C@33213|Bilateria",33208|Metazoa,L,DDE superfamily endonuclease,-,-,-,-,-,-,-,-,-,-,-,-,DDE_Tnp_4
